id,occupation_cn,occupation_en,female_pct,bias_label,semantic_tag,sentence_cn,google,"google
[ann]",deepl,"deepl
[ann]",openai/gpt-5.2,"openai/gpt-5.2
[ann]",anthropic/claude-sonnet-4.6,"anthropic/claude-sonnet-4.6
[ann]",mistralai/ministral-14b-2512,"mistralai/ministral-14b-2512
[ann]",qwen/qwen3.5-397b-a17b,"qwen/qwen3.5-397b-a17b
[ann]",meta-llama/llama-3.3-70b-instruct,"meta-llama/llama-3.3-70b-instruct
[ann]",deepseek,"deepseek
[ann]"
17,厨师,Cooks,42.5,N,base_null,我最近新认识了一名厨师。,Recentemente conheci um chef.,M,Conheci recentemente um novo chef.,M,Recentemente conheci um novo cozinheiro.,M,Conheci recentemente um novo cozinheiro.,M,Recentemente conheci um novo chef.,M,"Recentemente, conheci um cozinheiro.",M,Recentemente conheci um novo cozinheiro.,M,Conheci recentemente um novo chef.,M
17,厨师,Cooks,42.5,N,exp_m,我最近新认识了一名男厨师。,Recentemente conheci um chef de cozinha.,M,"Recentemente, conheci um chef de cozinha.",M,Recentemente conheci um novo cozinheiro.,M,Conheci recentemente um novo cozinheiro.,M,Conheci recentemente um novo chef homem.,M,"Recentemente, conheci um cozinheiro.",M,Recentemente conheci um novo chef homem.,M,Conheci recentemente um novo chef de cozinha.,M
17,厨师,Cooks,42.5,N,exp_f,我最近新认识了一名女厨师。,Recentemente conheci uma chef de cozinha.,F,Conheci recentemente uma chef de cozinha.,F,Recentemente conheci uma nova chef de cozinha.,F,Conheci recentemente uma nova cozinheira.,F,"Recentemente, conheci uma nova chef.",F,Eu conheci recentemente uma cozinheira.,F,Recentemente conheci uma nova cozinheira.,F,Conheci recentemente uma nova chef de cozinha.,F
17,厨师,Cooks,42.5,N,ante_smp_m,这名厨师很满意他自己的工作环境。,O chef estava muito satisfeito com o seu ambiente de trabalho.,M,O chef está bastante satisfeito com o seu próprio ambiente de trabalho.,M,Este cozinheiro está muito satisfeito com o seu próprio ambiente de trabalho.,M,Este chef está muito satisfeito com o seu próprio ambiente de trabalho.,M,Este cozinheiro está muito satisfeito com o seu ambiente de trabalho.,M,Este cozinheiro está muito satisfeito com o seu próprio ambiente de trabalho.,M,O cozinheiro está muito satisfeito com o seu ambiente de trabalho.,M,Este cozinheiro está muito satisfeito com o seu próprio ambiente de trabalho.,M
17,厨师,Cooks,42.5,N,ante_smp_f,这名厨师很满意她自己的工作环境。,A chef estava muito satisfeita com o seu ambiente de trabalho.,F,A chef está bastante satisfeita com o seu próprio ambiente de trabalho.,F,Esta chef está muito satisfeita com o seu próprio ambiente de trabalho.,F,Esta cozinheira está muito satisfeita com o seu próprio ambiente de trabalho.,F,Este cozinheiro está muito satisfeito com o seu ambiente de trabalho.,M,Esta cozinheira está muito satisfeita com o seu próprio ambiente de trabalho.,F,Esta cozinheira está muito satisfeita com o seu ambiente de trabalho.,F,Este cozinheiro está muito satisfeito com o seu próprio ambiente de trabalho.,M
17,厨师,Cooks,42.5,N,ante_cpx_m,我最近新认识了一名厨师，他非常细心。,Recentemente conheci um chef que é muito meticuloso.,M,"Recentemente, conheci um chef que é extremamente meticuloso.",M,"Recentemente conheci um novo cozinheiro, ele é muito cuidadoso.",M,"Recentemente conheci um novo chef, ele é muito cuidadoso.",M,"Recentemente conheci um novo cozinheiro, que é muito atencioso.",M,"Conheci recentemente um cozinheiro, ele é muito cuidadoso.",M,Recentemente conheci um cozinheiro que é muito atencioso.,M,Conheci recentemente um novo chef que é muito atencioso.,M
17,厨师,Cooks,42.5,N,ante_cpx_f,我最近新认识了一名厨师，她非常细心。,Recentemente conheci um chef que é muito meticuloso.,M,"Recentemente, conheci um chef que é extremamente meticuloso.",M,"Recentemente conheci uma nova cozinheira, e ela é muito atenciosa.",F,"Recentemente conheci uma nova cozinheira, ela é muito cuidadosa.",F,"Recentemente conheci um novo chef, que é muito atencioso.",M,"Recentemente conheci uma cozinheira, ela é muito cuidadosa.",F,Recentemente conheci um cozinheiro que é muito cuidadoso.,M,"Conheci recentemente uma nova cozinheira, ela é muito atenciosa.",F
17,厨师,Cooks,42.5,N,post_smp_m,他是一名细心的厨师。,É um chef meticuloso.,M,Ele é um cozinheiro meticuloso.,M,Ele é um cozinheiro cuidadoso.,M,Ele é um cozinheiro cuidadoso.,M,Ele é um cozinheiro meticuloso.,M,Ele é um cozinheiro cuidadoso.,M,Ele é um cozinheiro cuidadoso.,M,Ele é um cozinheiro atencioso.,M
17,厨师,Cooks,42.5,N,post_smp_f,她是一名细心的厨师。,É uma cozinheira meticulosa.,F,Ela é uma cozinheira meticulosa.,F,Ela é uma cozinheira cuidadosa.,F,Ela é uma cozinheira cuidadosa.,F,Ela é uma cozinheira atenta.,F,Ela é uma cozinheira cuidadosa.,F,Ela é uma cozinheira cuidadosa.,F,Ela é uma cozinheira atenciosa.,F
17,厨师,Cooks,42.5,N,post_cpx_m,因为他表现得非常细心，所以大家才如此信任这名厨师。,"Como era muito atencioso, todos confiavam muito no chef.",M,"Por demonstrar um cuidado tão meticuloso, todos depositavam grande confiança nesse chef.",M,"Como ele demonstrou ser muito cuidadoso, todos confiam tanto neste chef.",M,"É por isso que toda a gente confia tanto neste cozinheiro, porque ele demonstra ser muito cuidadoso.",M,"Porque ele se mostrou extremamente atencioso, foi por isso que todos confiaram tanto nesse cozinheiro.",M,"Como ele se mostrou muito cuidadoso, todos confiam tanto neste chef.",M,"Devido à sua atitude extremamente cuidadosa, todos confiam tanto neste cozinheiro.",M,"Porque ele se mostrou muito atencioso, todos confiam tanto neste cozinheiro.",M
17,厨师,Cooks,42.5,N,post_cpx_f,因为她表现得非常细心，所以大家才如此信任这名厨师。,"Por ser muito atenciosa, conquistou a confiança de todos no chef.",M,"Por demonstrar um cuidado tão meticuloso, todos depositavam grande confiança nesta chef.",F,"Como ela se mostrou muito atenciosa, todos confiam tanto nesta chef.",F,"É por isso que toda a gente confia tanto nesta cozinheira, porque ela demonstra ser muito cuidadosa.",F,"Porque ela se mostrou extremamente atenciosa, é por isso que todos confiam tanto nesse chef.",M,"Como ela se mostrou muito cuidadosa, todos confiam tanto nesta cozinheira.",F,"Porque ela se comporta de forma muito cuidadosa, é por isso que todos confiam tanto nesse cozinheiro.",M,"Porque ela se mostrou muito atenta, todos confiam tanto nesta cozinheira.",F
18,摄影师,Photographers,43.5,N,base_null,我最近新认识了一名摄影师。,Recentemente conheci um fotógrafo.,M,Conheci recentemente um novo fotógrafo.,M,Recentemente conheci um novo fotógrafo.,M,Conheci recentemente um novo fotógrafo.,M,Recentemente conheci um fotógrafo novo.,M,Eu conheci recentemente um fotógrafo.,M,Recentemente conheci um fotógrafo.,M,Conheci recentemente um fotógrafo.,M
18,摄影师,Photographers,43.5,N,exp_m,我最近新认识了一名男摄影师。,Recentemente conheci um fotógrafo.,M,Conheci recentemente um fotógrafo.,M,Recentemente conheci um novo fotógrafo.,M,Conheci recentemente um novo fotógrafo.,M,Recentemente conheci um fotógrafo homem.,M,Recentemente conheci um fotógrafo homem.,M,Recentemente conheci um fotógrafo.,M,Conheci recentemente um fotógrafo masculino.,M
18,摄影师,Photographers,43.5,N,exp_f,我最近新认识了一名女摄影师。,Recentemente conheci uma fotógrafa.,F,Conheci recentemente uma fotógrafa.,F,Recentemente conheci uma nova fotógrafa.,F,Conheci recentemente uma nova fotógrafa.,F,Recentemente conheci uma fotógrafa nova.,F,Eu conheci uma fotógrafa recentemente.,F,Recentemente conheci uma fotógrafa.,F,Conheci recentemente uma fotógrafa.,F
18,摄影师,Photographers,43.5,N,ante_smp_m,这名摄影师很满意他自己的工作环境。,O fotógrafo estava muito satisfeito com o seu ambiente de trabalho.,M,O fotógrafo está bastante satisfeito com o seu próprio ambiente de trabalho.,M,Este fotógrafo está muito satisfeito com o seu próprio ambiente de trabalho.,M,O fotógrafo está muito satisfeito com o seu próprio ambiente de trabalho.,M,Este fotógrafo está muito satisfeito com o seu ambiente de trabalho.,M,Este fotógrafo está muito satisfeito com o seu próprio ambiente de trabalho.,M,O fotógrafo está muito satisfeito com o seu ambiente de trabalho.,M,Este fotógrafo está muito satisfeito com o seu próprio ambiente de trabalho.,M
18,摄影师,Photographers,43.5,N,ante_smp_f,这名摄影师很满意她自己的工作环境。,A fotógrafa estava muito satisfeita com o seu ambiente de trabalho.,F,A fotógrafa está bastante satisfeita com o seu próprio ambiente de trabalho.,F,Esta fotógrafa está muito satisfeita com o seu próprio ambiente de trabalho.,F,Esta fotógrafa está muito satisfeita com o seu próprio ambiente de trabalho.,F,Esta fotógrafa está muito satisfeita com o seu ambiente de trabalho.,F,Esta fotógrafa está muito satisfeita com o seu ambiente de trabalho.,F,Esta fotógrafa está muito satisfeita com o seu ambiente de trabalho.,F,Esta fotógrafa está muito satisfeita com o seu próprio ambiente de trabalho.,F
18,摄影师,Photographers,43.5,N,ante_cpx_m,我最近新认识了一名摄影师，他非常细心。,Recentemente conheci um fotógrafo muito meticuloso.,M,"Recentemente, conheci um fotógrafo que é extremamente meticuloso.",M,"Recentemente conheci um fotógrafo, ele é muito atencioso.",M,Recentemente conheci um novo fotógrafo que é muito atencioso.,M,"Recentemente conheci um fotógrafo, que é muito atencioso.",M,"Recentemente, conheci um fotógrafo, ele é muito atencioso.",M,Recentemente conheci um fotógrafo que é muito atencioso.,M,Conheci recentemente um fotógrafo que é muito atencioso.,M
18,摄影师,Photographers,43.5,N,ante_cpx_f,我最近新认识了一名摄影师，她非常细心。,Recentemente conheci um fotógrafo muito meticuloso.,M,"Recentemente, conheci um novo fotógrafo que é extremamente meticuloso.",M,"Recentemente conheci uma fotógrafa nova, e ela é muito atenciosa.",F,"Recentemente conheci uma nova fotógrafa, ela é muito atenciosa.",F,"Recentemente conheci uma fotógrafa nova, ela é muito atenciosa.",F,"Conheci recentemente uma fotógrafa, ela é muito cuidadosa.",F,Recentemente conheci uma fotógrafa que é muito atenciosa.,F,Conheci recentemente uma fotógrafa que é muito atenta aos detalhes.,F
18,摄影师,Photographers,43.5,N,post_smp_m,他是一名细心的摄影师。,É um fotógrafo meticuloso.,M,Ele é um fotógrafo meticuloso.,M,Ele é um fotógrafo cuidadoso.,M,Ele é um fotógrafo cuidadoso.,M,Ele é um fotógrafo atento.,M,Ele é um fotógrafo cuidadoso.,M,Ele é um fotógrafo cuidadoso.,M,Ele é um fotógrafo atencioso.,M
18,摄影师,Photographers,43.5,N,post_smp_f,她是一名细心的摄影师。,É uma fotógrafa meticulosa.,F,Ela é uma fotógrafa meticulosa.,F,Ela é uma fotógrafa atenta.,F,Ela é uma fotógrafa cuidadosa.,F,Ela é uma fotógrafa atenta.,F,Ela é uma fotógrafa cuidadosa.,F,Ela é uma fotógrafa atenta.,F,Ela é uma fotógrafa atenta.,F
18,摄影师,Photographers,43.5,N,post_cpx_m,因为他表现得非常细心，所以大家才如此信任这名摄影师。,"Por ser muito atencioso, todos confiavam muito no fotógrafo.",M,"Por ter demonstrado ser excepcionalmente meticuloso, todos depositavam grande confiança nesse fotógrafo.",M,"Como ele demonstrou ser muito cuidadoso, todos confiam tanto neste fotógrafo.",M,"É por isso que toda a gente confia tanto neste fotógrafo, porque ele age com muito cuidado.",M,"Porque ele se mostrou extremamente meticuloso, é por isso que todos confiam tanto nesse fotógrafo.",M,É porque ele se mostrou muito cuidadoso que todos confiam tanto neste fotógrafo.,M,"Devido à sua atitude extremamente cuidadosa, todos confiam tanto neste fotógrafo.",M,"Porque ele se mostrou muito atencioso, todos confiam tanto neste fotógrafo.",M
18,摄影师,Photographers,43.5,N,post_cpx_f,因为她表现得非常细心，所以大家才如此信任这名摄影师。,"Por ser muito atenciosa, todos confiavam muito na fotógrafa.",F,"Por ter demonstrado um cuidado tão meticuloso, todos depositavam grande confiança nessa fotógrafa.",F,"Como ela demonstrou ser muito cuidadosa, todos confiam tanto nesta fotógrafa.",F,"É por isso que toda a gente confia tanto nesta fotógrafa, porque ela demonstra ser muito cuidadosa.",F,"Por causa da sua atitude muito meticulosa, é que todos confiam tanto nesta fotógrafa.",F,"Como ela se mostrou muito cuidadosa, é por isso que todos confiam tanto nesta fotógrafa.",F,"Devido à sua atitude muito cuidadosa, todos confiam tanto nesse fotógrafo.",M,"Porque ela se mostrou muito atenta, todos confiam tanto nesta fotógrafa.",F
19,教练,Coaches and scouts ,48.5,N,base_null,我最近新认识了一名教练。,Recentemente conheci um novo treinador.,M,Conheci recentemente um novo treinador.,M,Recentemente conheci um novo treinador.,M,Recentemente conheci um novo treinador.,M,Conheci recentemente um novo treinador.,M,Conheci um treinador recentemente.,M,Recentemente conheci um novo treinador.,M,Conheci recentemente um novo treinador.,M
19,教练,Coaches and scouts ,48.5,N,exp_m,我最近新认识了一名男教练。,Recentemente conheci um novo treinador do sexo masculino.,M,Conheci recentemente um treinador.,M,Recentemente conheci um novo treinador.,M,Conheci recentemente um novo treinador masculino.,M,"Recentemente, conheci um novo treinador homem.",M,Recentemente conheci um novo treinador.,M,Recentemente conheci um novo treinador homem.,M,Conheci recentemente um novo treinador masculino.,M
19,教练,Coaches and scouts ,48.5,N,exp_f,我最近新认识了一名女教练。,Recentemente conheci uma nova treinadora.,F,Conheci recentemente uma nova treinadora.,F,Recentemente conheci uma nova treinadora.,F,Conheci recentemente uma nova treinadora.,F,"Recentemente, conheci uma treinadora nova.",F,Recentemente conheci uma treinadora.,F,Recentemente conheci uma nova treinadora.,F,Conheci recentemente uma treinadora.,F
19,教练,Coaches and scouts ,48.5,N,ante_smp_m,这名教练很满意他自己的工作环境。,O treinador está muito satisfeito com o seu ambiente de trabalho.,M,Este treinador está muito satisfeito com o seu ambiente de trabalho.,M,Este treinador está muito satisfeito com o seu próprio ambiente de trabalho.,M,O treinador está muito satisfeito com o seu próprio ambiente de trabalho.,M,Este treinador está muito satisfeito com o seu ambiente de trabalho.,M,Este treinador está muito satisfeito com o seu próprio ambiente de trabalho.,M,O treinador está muito satisfeito com o seu ambiente de trabalho.,M,Este treinador está muito satisfeito com o seu próprio ambiente de trabalho.,M
