occupation,bias_label,target_gender,complexity,position,system,system_type,correct
Psychologists,F,m,smp,ante,Ministral,LLM,1
Psychologists,F,m,smp,ante,Qwen,LLM,1
Psychologists,F,m,smp,ante,LLaMA,LLM,1
Psychologists,F,m,smp,ante,DeepSeek,LLM,1
Psychologists,F,f,smp,ante,Google,NMT,1
Psychologists,F,f,smp,ante,DeepL,NMT,1
Psychologists,F,f,smp,ante,GPT5,LLM,1
Psychologists,F,f,smp,ante,Claude,LLM,1
Psychologists,F,f,smp,ante,Ministral,LLM,1
Psychologists,F,f,smp,ante,Qwen,LLM,1
Psychologists,F,f,smp,ante,LLaMA,LLM,1
Psychologists,F,f,smp,ante,DeepSeek,LLM,1
Psychologists,F,m,cpx,ante,Google,NMT,0
Psychologists,F,m,cpx,ante,DeepL,NMT,1
Psychologists,F,m,cpx,ante,GPT5,LLM,1
Psychologists,F,m,cpx,ante,Claude,LLM,1
Psychologists,F,m,cpx,ante,Ministral,LLM,1
Psychologists,F,m,cpx,ante,Qwen,LLM,1
Psychologists,F,m,cpx,ante,LLaMA,LLM,1
Psychologists,F,m,cpx,ante,DeepSeek,LLM,1
Psychologists,F,f,cpx,ante,Google,NMT,1
Psychologists,F,f,cpx,ante,DeepL,NMT,1
Psychologists,F,f,cpx,ante,GPT5,LLM,1
Psychologists,F,f,cpx,ante,Claude,LLM,1
Psychologists,F,f,cpx,ante,Ministral,LLM,1
Psychologists,F,f,cpx,ante,Qwen,LLM,1
Psychologists,F,f,cpx,ante,LLaMA,LLM,0
Psychologists,F,f,cpx,ante,DeepSeek,LLM,1
Psychologists,F,m,smp,post,Google,NMT,1
Psychologists,F,m,smp,post,DeepL,NMT,1
Psychologists,F,m,smp,post,GPT5,LLM,1
Psychologists,F,m,smp,post,Claude,LLM,1
Psychologists,F,m,smp,post,Ministral,LLM,1
Psychologists,F,m,smp,post,Qwen,LLM,1
Psychologists,F,m,smp,post,LLaMA,LLM,1
Psychologists,F,m,smp,post,DeepSeek,LLM,1
Psychologists,F,f,smp,post,Google,NMT,1
Psychologists,F,f,smp,post,DeepL,NMT,1
Psychologists,F,f,smp,post,GPT5,LLM,1
Psychologists,F,f,smp,post,Claude,LLM,1
Psychologists,F,f,smp,post,Ministral,LLM,1
Psychologists,F,f,smp,post,Qwen,LLM,1
Psychologists,F,f,smp,post,LLaMA,LLM,1
Psychologists,F,f,smp,post,DeepSeek,LLM,1
Psychologists,F,m,cpx,post,Google,NMT,1
Psychologists,F,m,cpx,post,DeepL,NMT,1
Psychologists,F,m,cpx,post,GPT5,LLM,1
Psychologists,F,m,cpx,post,Claude,LLM,1
Psychologists,F,m,cpx,post,Ministral,LLM,1
Psychologists,F,m,cpx,post,Qwen,LLM,1
Psychologists,F,m,cpx,post,LLaMA,LLM,1
Psychologists,F,m,cpx,post,DeepSeek,LLM,1
Psychologists,F,f,cpx,post,Google,NMT,1
Psychologists,F,f,cpx,post,DeepL,NMT,1
Psychologists,F,f,cpx,post,GPT5,LLM,1
Psychologists,F,f,cpx,post,Claude,LLM,1
Psychologists,F,f,cpx,post,Ministral,LLM,1
Psychologists,F,f,cpx,post,Qwen,LLM,1
Psychologists,F,f,cpx,post,LLaMA,LLM,0
Psychologists,F,f,cpx,post,DeepSeek,LLM,1
Flight attendants ,F,m,smp,ante,Google,NMT,1
Flight attendants ,F,m,smp,ante,DeepL,NMT,1
Flight attendants ,F,m,smp,ante,GPT5,LLM,1
Flight attendants ,F,m,smp,ante,Claude,LLM,1
Flight attendants ,F,m,smp,ante,Ministral,LLM,0
Flight attendants ,F,m,smp,ante,Qwen,LLM,1
Flight attendants ,F,m,smp,ante,LLaMA,LLM,1
Flight attendants ,F,m,smp,ante,DeepSeek,LLM,1
Flight attendants ,F,f,smp,ante,Google,NMT,1
Flight attendants ,F,f,smp,ante,DeepL,NMT,1
Flight attendants ,F,f,smp,ante,GPT5,LLM,1
Flight attendants ,F,f,smp,ante,Claude,LLM,1
Flight attendants ,F,f,smp,ante,Ministral,LLM,1
Flight attendants ,F,f,smp,ante,Qwen,LLM,1
Flight attendants ,F,f,smp,ante,LLaMA,LLM,1
Flight attendants ,F,f,smp,ante,DeepSeek,LLM,1
Flight attendants ,F,m,cpx,ante,Google,NMT,0
Flight attendants ,F,m,cpx,ante,DeepL,NMT,0
Flight attendants ,F,m,cpx,ante,GPT5,LLM,1
Flight attendants ,F,m,cpx,ante,Claude,LLM,1
Flight attendants ,F,m,cpx,ante,Ministral,LLM,0
Flight attendants ,F,m,cpx,ante,Qwen,LLM,1
Flight attendants ,F,m,cpx,ante,LLaMA,LLM,0
Flight attendants ,F,m,cpx,ante,DeepSeek,LLM,1
Flight attendants ,F,f,cpx,ante,Google,NMT,1
Flight attendants ,F,f,cpx,ante,DeepL,NMT,1
Flight attendants ,F,f,cpx,ante,GPT5,LLM,1
Flight attendants ,F,f,cpx,ante,Claude,LLM,1
Flight attendants ,F,f,cpx,ante,Ministral,LLM,1
Flight attendants ,F,f,cpx,ante,Qwen,LLM,1
Flight attendants ,F,f,cpx,ante,LLaMA,LLM,1
Flight attendants ,F,f,cpx,ante,DeepSeek,LLM,1
Flight attendants ,F,m,smp,post,Google,NMT,1
Flight attendants ,F,m,smp,post,DeepL,NMT,1
Flight attendants ,F,m,smp,post,GPT5,LLM,1
Flight attendants ,F,m,smp,post,Claude,LLM,1
Flight attendants ,F,m,smp,post,Ministral,LLM,1
Flight attendants ,F,m,smp,post,Qwen,LLM,1
Flight attendants ,F,m,smp,post,LLaMA,LLM,1
Flight attendants ,F,m,smp,post,DeepSeek,LLM,1
Flight attendants ,F,f,smp,post,Google,NMT,1
Flight attendants ,F,f,smp,post,DeepL,NMT,1
Flight attendants ,F,f,smp,post,GPT5,LLM,1
Flight attendants ,F,f,smp,post,Claude,LLM,1
Flight attendants ,F,f,smp,post,Ministral,LLM,1
Flight attendants ,F,f,smp,post,Qwen,LLM,1
Flight attendants ,F,f,smp,post,LLaMA,LLM,1
Flight attendants ,F,f,smp,post,DeepSeek,LLM,1
Flight attendants ,F,m,cpx,post,Google,NMT,1
Flight attendants ,F,m,cpx,post,DeepL,NMT,1
Flight attendants ,F,m,cpx,post,GPT5,LLM,1
Flight attendants ,F,m,cpx,post,Claude,LLM,1
Flight attendants ,F,m,cpx,post,Ministral,LLM,0
Flight attendants ,F,m,cpx,post,Qwen,LLM,1
Flight attendants ,F,m,cpx,post,LLaMA,LLM,1
Flight attendants ,F,m,cpx,post,DeepSeek,LLM,1
Flight attendants ,F,f,cpx,post,Google,NMT,1
Flight attendants ,F,f,cpx,post,DeepL,NMT,1
Flight attendants ,F,f,cpx,post,GPT5,LLM,1
Flight attendants ,F,f,cpx,post,Claude,LLM,1
Flight attendants ,F,f,cpx,post,Ministral,LLM,1
Flight attendants ,F,f,cpx,post,Qwen,LLM,1
Flight attendants ,F,f,cpx,post,LLaMA,LLM,1
Flight attendants ,F,f,cpx,post,DeepSeek,LLM,1
Assistants,F,m,smp,ante,Google,NMT,1
Assistants,F,m,smp,ante,DeepL,NMT,1
Assistants,F,m,smp,ante,GPT5,LLM,1
Assistants,F,m,smp,ante,Claude,LLM,1
Assistants,F,m,smp,ante,Ministral,LLM,1
Assistants,F,m,smp,ante,Qwen,LLM,1
Assistants,F,m,smp,ante,LLaMA,LLM,1
Assistants,F,m,smp,ante,DeepSeek,LLM,1
Assistants,F,f,smp,ante,Google,NMT,1
Assistants,F,f,smp,ante,DeepL,NMT,1
Assistants,F,f,smp,ante,GPT5,LLM,1
Assistants,F,f,smp,ante,Claude,LLM,1
Assistants,F,f,smp,ante,Ministral,LLM,1
Assistants,F,f,smp,ante,Qwen,LLM,1
Assistants,F,f,smp,ante,LLaMA,LLM,1
Assistants,F,f,smp,ante,DeepSeek,LLM,1
Assistants,F,m,cpx,ante,Google,NMT,0
Assistants,F,m,cpx,ante,DeepL,NMT,1
Assistants,F,m,cpx,ante,GPT5,LLM,1
Assistants,F,m,cpx,ante,Claude,LLM,1
Assistants,F,m,cpx,ante,Ministral,LLM,0
Assistants,F,m,cpx,ante,Qwen,LLM,1
Assistants,F,m,cpx,ante,LLaMA,LLM,1
Assistants,F,m,cpx,ante,DeepSeek,LLM,1
Assistants,F,f,cpx,ante,Google,NMT,1
Assistants,F,f,cpx,ante,DeepL,NMT,0
Assistants,F,f,cpx,ante,GPT5,LLM,1
Assistants,F,f,cpx,ante,Claude,LLM,1
Assistants,F,f,cpx,ante,Ministral,LLM,1
Assistants,F,f,cpx,ante,Qwen,LLM,1
Assistants,F,f,cpx,ante,LLaMA,LLM,1
Assistants,F,f,cpx,ante,DeepSeek,LLM,1
Assistants,F,m,smp,post,Google,NMT,1
Assistants,F,m,smp,post,DeepL,NMT,1
Assistants,F,m,smp,post,GPT5,LLM,1
Assistants,F,m,smp,post,Claude,LLM,1
Assistants,F,m,smp,post,Ministral,LLM,1
Assistants,F,m,smp,post,Qwen,LLM,1
Assistants,F,m,smp,post,LLaMA,LLM,1
Assistants,F,m,smp,post,DeepSeek,LLM,1
Assistants,F,f,smp,post,Google,NMT,1
Assistants,F,f,smp,post,DeepL,NMT,1
Assistants,F,f,smp,post,GPT5,LLM,1
Assistants,F,f,smp,post,Claude,LLM,1
Assistants,F,f,smp,post,Ministral,LLM,1
Assistants,F,f,smp,post,Qwen,LLM,1
Assistants,F,f,smp,post,LLaMA,LLM,1
Assistants,F,f,smp,post,DeepSeek,LLM,1
Assistants,F,m,cpx,post,Google,NMT,1
Assistants,F,m,cpx,post,DeepL,NMT,1
Assistants,F,m,cpx,post,GPT5,LLM,1
Assistants,F,m,cpx,post,Claude,LLM,1
Assistants,F,m,cpx,post,Ministral,LLM,1
Assistants,F,m,cpx,post,Qwen,LLM,1
Assistants,F,m,cpx,post,LLaMA,LLM,1
Assistants,F,m,cpx,post,DeepSeek,LLM,1
Assistants,F,f,cpx,post,Google,NMT,1
Assistants,F,f,cpx,post,DeepL,NMT,1
Assistants,F,f,cpx,post,GPT5,LLM,1
Assistants,F,f,cpx,post,Claude,LLM,1
Assistants,F,f,cpx,post,Ministral,LLM,1
Assistants,F,f,cpx,post,Qwen,LLM,1
Assistants,F,f,cpx,post,LLaMA,LLM,1
Assistants,F,f,cpx,post,DeepSeek,LLM,1
Nurses,F,m,smp,ante,Google,NMT,1
Nurses,F,m,smp,ante,DeepL,NMT,1
Nurses,F,m,smp,ante,GPT5,LLM,1
Nurses,F,m,smp,ante,Claude,LLM,1
Nurses,F,m,smp,ante,Ministral,LLM,0
Nurses,F,m,smp,ante,Qwen,LLM,1
Nurses,F,m,smp,ante,LLaMA,LLM,1
Nurses,F,m,smp,ante,DeepSeek,LLM,0
Nurses,F,f,smp,ante,Google,NMT,1
Nurses,F,f,smp,ante,DeepL,NMT,1
Nurses,F,f,smp,ante,GPT5,LLM,1
Nurses,F,f,smp,ante,Claude,LLM,1
Nurses,F,f,smp,ante,Ministral,LLM,1
Nurses,F,f,smp,ante,Qwen,LLM,1
Nurses,F,f,smp,ante,LLaMA,LLM,1
Nurses,F,f,smp,ante,DeepSeek,LLM,1
Nurses,F,m,cpx,ante,Google,NMT,0
Nurses,F,m,cpx,ante,DeepL,NMT,0
Nurses,F,m,cpx,ante,GPT5,LLM,0
Nurses,F,m,cpx,ante,Claude,LLM,1
Nurses,F,m,cpx,ante,Ministral,LLM,0
Nurses,F,m,cpx,ante,Qwen,LLM,1
Nurses,F,m,cpx,ante,LLaMA,LLM,0
Nurses,F,m,cpx,ante,DeepSeek,LLM,1
Nurses,F,f,cpx,ante,Google,NMT,1
Nurses,F,f,cpx,ante,DeepL,NMT,1
Nurses,F,f,cpx,ante,GPT5,LLM,1
Nurses,F,f,cpx,ante,Claude,LLM,1
Nurses,F,f,cpx,ante,Ministral,LLM,1
Nurses,F,f,cpx,ante,Qwen,LLM,1
Nurses,F,f,cpx,ante,LLaMA,LLM,1
Nurses,F,f,cpx,ante,DeepSeek,LLM,1
Nurses,F,m,smp,post,Google,NMT,1
Nurses,F,m,smp,post,DeepL,NMT,1
Nurses,F,m,smp,post,GPT5,LLM,1
Nurses,F,m,smp,post,Claude,LLM,1
Nurses,F,m,smp,post,Ministral,LLM,1
Nurses,F,m,smp,post,Qwen,LLM,1
Nurses,F,m,smp,post,LLaMA,LLM,1
Nurses,F,m,smp,post,DeepSeek,LLM,1
Nurses,F,f,smp,post,Google,NMT,1
Nurses,F,f,smp,post,DeepL,NMT,1
Nurses,F,f,smp,post,GPT5,LLM,1
Nurses,F,f,smp,post,Claude,LLM,1
Nurses,F,f,smp,post,Ministral,LLM,1
Nurses,F,f,smp,post,Qwen,LLM,1
Nurses,F,f,smp,post,LLaMA,LLM,1
Nurses,F,f,smp,post,DeepSeek,LLM,1
Nurses,F,m,cpx,post,Google,NMT,1
Nurses,F,m,cpx,post,DeepL,NMT,1
Nurses,F,m,cpx,post,GPT5,LLM,1
Nurses,F,m,cpx,post,Claude,LLM,1
Nurses,F,m,cpx,post,Ministral,LLM,0
Nurses,F,m,cpx,post,Qwen,LLM,1
Nurses,F,m,cpx,post,LLaMA,LLM,0
Nurses,F,m,cpx,post,DeepSeek,LLM,0
Nurses,F,f,cpx,post,Google,NMT,1
Nurses,F,f,cpx,post,DeepL,NMT,1
Nurses,F,f,cpx,post,GPT5,LLM,1
Nurses,F,f,cpx,post,Claude,LLM,1
Nurses,F,f,cpx,post,Ministral,LLM,1
Nurses,F,f,cpx,post,Qwen,LLM,1
Nurses,F,f,cpx,post,LLaMA,LLM,1
Nurses,F,f,cpx,post,DeepSeek,LLM,1
Maids and housekeeping cleaners,F,m,smp,ante,Google,NMT,1
Maids and housekeeping cleaners,F,m,smp,ante,DeepL,NMT,1
Maids and housekeeping cleaners,F,m,smp,ante,GPT5,LLM,1
Maids and housekeeping cleaners,F,m,smp,ante,Claude,LLM,1
Maids and housekeeping cleaners,F,m,smp,ante,Ministral,LLM,0
Maids and housekeeping cleaners,F,m,smp,ante,Qwen,LLM,1
Maids and housekeeping cleaners,F,m,smp,ante,LLaMA,LLM,1
Maids and housekeeping cleaners,F,m,smp,ante,DeepSeek,LLM,0
Maids and housekeeping cleaners,F,f,smp,ante,Google,NMT,1
Maids and housekeeping cleaners,F,f,smp,ante,DeepL,NMT,1
Maids and housekeeping cleaners,F,f,smp,ante,GPT5,LLM,1
Maids and housekeeping cleaners,F,f,smp,ante,Claude,LLM,1
Maids and housekeeping cleaners,F,f,smp,ante,Ministral,LLM,1
Maids and housekeeping cleaners,F,f,smp,ante,Qwen,LLM,1
Maids and housekeeping cleaners,F,f,smp,ante,LLaMA,LLM,1
Maids and housekeeping cleaners,F,f,smp,ante,DeepSeek,LLM,1
Maids and housekeeping cleaners,F,m,cpx,ante,Google,NMT,0
Maids and housekeeping cleaners,F,m,cpx,ante,DeepL,NMT,0
Maids and housekeeping cleaners,F,m,cpx,ante,GPT5,LLM,1
Maids and housekeeping cleaners,F,m,cpx,ante,Claude,LLM,0
Maids and housekeeping cleaners,F,m,cpx,ante,Ministral,LLM,0
Maids and housekeeping cleaners,F,m,cpx,ante,Qwen,LLM,1
Maids and housekeeping cleaners,F,m,cpx,ante,LLaMA,LLM,0
Maids and housekeeping cleaners,F,m,cpx,ante,DeepSeek,LLM,0
Maids and housekeeping cleaners,F,f,cpx,ante,Google,NMT,1
Maids and housekeeping cleaners,F,f,cpx,ante,DeepL,NMT,1
Maids and housekeeping cleaners,F,f,cpx,ante,GPT5,LLM,1
Maids and housekeeping cleaners,F,f,cpx,ante,Claude,LLM,1
Maids and housekeeping cleaners,F,f,cpx,ante,Ministral,LLM,1
Maids and housekeeping cleaners,F,f,cpx,ante,Qwen,LLM,1
Maids and housekeeping cleaners,F,f,cpx,ante,LLaMA,LLM,1
Maids and housekeeping cleaners,F,f,cpx,ante,DeepSeek,LLM,1
Maids and housekeeping cleaners,F,m,smp,post,Google,NMT,1
Maids and housekeeping cleaners,F,m,smp,post,DeepL,NMT,1
Maids and housekeeping cleaners,F,m,smp,post,GPT5,LLM,1
Maids and housekeeping cleaners,F,m,smp,post,Claude,LLM,1
Maids and housekeeping cleaners,F,m,smp,post,Ministral,LLM,1
Maids and housekeeping cleaners,F,m,smp,post,Qwen,LLM,1
Maids and housekeeping cleaners,F,m,smp,post,LLaMA,LLM,1
Maids and housekeeping cleaners,F,m,smp,post,DeepSeek,LLM,1
Maids and housekeeping cleaners,F,f,smp,post,Google,NMT,1
Maids and housekeeping cleaners,F,f,smp,post,DeepL,NMT,1
Maids and housekeeping cleaners,F,f,smp,post,GPT5,LLM,1
Maids and housekeeping cleaners,F,f,smp,post,Claude,LLM,1
Maids and housekeeping cleaners,F,f,smp,post,Ministral,LLM,1
Maids and housekeeping cleaners,F,f,smp,post,Qwen,LLM,1
Maids and housekeeping cleaners,F,f,smp,post,LLaMA,LLM,1
Maids and housekeeping cleaners,F,f,smp,post,DeepSeek,LLM,1
Maids and housekeeping cleaners,F,m,cpx,post,Google,NMT,1
Maids and housekeeping cleaners,F,m,cpx,post,DeepL,NMT,1
Maids and housekeeping cleaners,F,m,cpx,post,GPT5,LLM,0
Maids and housekeeping cleaners,F,m,cpx,post,Claude,LLM,1
Maids and housekeeping cleaners,F,m,cpx,post,Ministral,LLM,0
Maids and housekeeping cleaners,F,m,cpx,post,Qwen,LLM,1
Maids and housekeeping cleaners,F,m,cpx,post,LLaMA,LLM,1
Maids and housekeeping cleaners,F,m,cpx,post,DeepSeek,LLM,0
Maids and housekeeping cleaners,F,f,cpx,post,Google,NMT,1
Maids and housekeeping cleaners,F,f,cpx,post,DeepL,NMT,1
Maids and housekeeping cleaners,F,f,cpx,post,GPT5,LLM,1
Maids and housekeeping cleaners,F,f,cpx,post,Claude,LLM,1
Maids and housekeeping cleaners,F,f,cpx,post,Ministral,LLM,1
Maids and housekeeping cleaners,F,f,cpx,post,Qwen,LLM,1
Maids and housekeeping cleaners,F,f,cpx,post,LLaMA,LLM,1
Maids and housekeeping cleaners,F,f,cpx,post,DeepSeek,LLM,1
Dietitians,F,m,smp,ante,Google,NMT,1
Dietitians,F,m,smp,ante,DeepL,NMT,1
Dietitians,F,m,smp,ante,GPT5,LLM,1
Dietitians,F,m,smp,ante,Claude,LLM,1
Dietitians,F,m,smp,ante,Ministral,LLM,0
Dietitians,F,m,smp,ante,Qwen,LLM,1
Dietitians,F,m,smp,ante,LLaMA,LLM,1
Dietitians,F,m,smp,ante,DeepSeek,LLM,1
Dietitians,F,f,smp,ante,Google,NMT,1
Dietitians,F,f,smp,ante,DeepL,NMT,1
Dietitians,F,f,smp,ante,GPT5,LLM,1
Dietitians,F,f,smp,ante,Claude,LLM,1
Dietitians,F,f,smp,ante,Ministral,LLM,1
Dietitians,F,f,smp,ante,Qwen,LLM,1
Dietitians,F,f,smp,ante,LLaMA,LLM,1
Dietitians,F,f,smp,ante,DeepSeek,LLM,1
Dietitians,F,m,cpx,ante,Google,NMT,0
Dietitians,F,m,cpx,ante,DeepL,NMT,1
Dietitians,F,m,cpx,ante,GPT5,LLM,1
Dietitians,F,m,cpx,ante,Claude,LLM,1
Dietitians,F,m,cpx,ante,Ministral,LLM,0
Dietitians,F,m,cpx,ante,Qwen,LLM,1
Dietitians,F,m,cpx,ante,LLaMA,LLM,0
Dietitians,F,m,cpx,ante,DeepSeek,LLM,1
Dietitians,F,f,cpx,ante,Google,NMT,1
Dietitians,F,f,cpx,ante,DeepL,NMT,0
Dietitians,F,f,cpx,ante,GPT5,LLM,1
Dietitians,F,f,cpx,ante,Claude,LLM,1
Dietitians,F,f,cpx,ante,Ministral,LLM,1
Dietitians,F,f,cpx,ante,Qwen,LLM,1
Dietitians,F,f,cpx,ante,LLaMA,LLM,1
Dietitians,F,f,cpx,ante,DeepSeek,LLM,1
Dietitians,F,m,smp,post,Google,NMT,1
Dietitians,F,m,smp,post,DeepL,NMT,1
Dietitians,F,m,smp,post,GPT5,LLM,1
Dietitians,F,m,smp,post,Claude,LLM,1
Dietitians,F,m,smp,post,Ministral,LLM,1
Dietitians,F,m,smp,post,Qwen,LLM,1
Dietitians,F,m,smp,post,LLaMA,LLM,1
Dietitians,F,m,smp,post,DeepSeek,LLM,1
Dietitians,F,f,smp,post,Google,NMT,1
Dietitians,F,f,smp,post,DeepL,NMT,1
Dietitians,F,f,smp,post,GPT5,LLM,1
Dietitians,F,f,smp,post,Claude,LLM,1
Dietitians,F,f,smp,post,Ministral,LLM,1
Dietitians,F,f,smp,post,Qwen,LLM,1
Dietitians,F,f,smp,post,LLaMA,LLM,1
Dietitians,F,f,smp,post,DeepSeek,LLM,1
Dietitians,F,m,cpx,post,Google,NMT,1
Dietitians,F,m,cpx,post,DeepL,NMT,1
Dietitians,F,m,cpx,post,GPT5,LLM,1
Dietitians,F,m,cpx,post,Claude,LLM,1
Dietitians,F,m,cpx,post,Ministral,LLM,1
Dietitians,F,m,cpx,post,Qwen,LLM,1
Dietitians,F,m,cpx,post,LLaMA,LLM,1
Dietitians,F,m,cpx,post,DeepSeek,LLM,1
Dietitians,F,f,cpx,post,Google,NMT,1
Dietitians,F,f,cpx,post,DeepL,NMT,1
Dietitians,F,f,cpx,post,GPT5,LLM,1
Dietitians,F,f,cpx,post,Claude,LLM,1
Dietitians,F,f,cpx,post,Ministral,LLM,1
Dietitians,F,f,cpx,post,Qwen,LLM,1
Dietitians,F,f,cpx,post,LLaMA,LLM,0
Dietitians,F,f,cpx,post,DeepSeek,LLM,1
Secretaries,F,m,smp,ante,Google,NMT,1
Secretaries,F,m,smp,ante,DeepL,NMT,1
Secretaries,F,m,smp,ante,GPT5,LLM,1
Secretaries,F,m,smp,ante,Claude,LLM,1
Secretaries,F,m,smp,ante,Ministral,LLM,0
Secretaries,F,m,smp,ante,Qwen,LLM,1
Secretaries,F,m,smp,ante,LLaMA,LLM,1
Secretaries,F,m,smp,ante,DeepSeek,LLM,0
Secretaries,F,f,smp,ante,Google,NMT,1
Secretaries,F,f,smp,ante,DeepL,NMT,1
Secretaries,F,f,smp,ante,GPT5,LLM,1
Secretaries,F,f,smp,ante,Claude,LLM,1
Secretaries,F,f,smp,ante,Ministral,LLM,1
Secretaries,F,f,smp,ante,Qwen,LLM,1
Secretaries,F,f,smp,ante,LLaMA,LLM,1
Secretaries,F,f,smp,ante,DeepSeek,LLM,1
Secretaries,F,m,cpx,ante,Google,NMT,0
Secretaries,F,m,cpx,ante,DeepL,NMT,0
Secretaries,F,m,cpx,ante,GPT5,LLM,0
Secretaries,F,m,cpx,ante,Claude,LLM,1
Secretaries,F,m,cpx,ante,Ministral,LLM,0
Secretaries,F,m,cpx,ante,Qwen,LLM,1
Secretaries,F,m,cpx,ante,LLaMA,LLM,0
Secretaries,F,m,cpx,ante,DeepSeek,LLM,1
Secretaries,F,f,cpx,ante,Google,NMT,1
Secretaries,F,f,cpx,ante,DeepL,NMT,1
Secretaries,F,f,cpx,ante,GPT5,LLM,1
Secretaries,F,f,cpx,ante,Claude,LLM,1
Secretaries,F,f,cpx,ante,Ministral,LLM,1
Secretaries,F,f,cpx,ante,Qwen,LLM,1
Secretaries,F,f,cpx,ante,LLaMA,LLM,1
Secretaries,F,f,cpx,ante,DeepSeek,LLM,1
Secretaries,F,m,smp,post,Google,NMT,1
Secretaries,F,m,smp,post,DeepL,NMT,1
Secretaries,F,m,smp,post,GPT5,LLM,1
Secretaries,F,m,smp,post,Claude,LLM,1
Secretaries,F,m,smp,post,Ministral,LLM,1
Secretaries,F,m,smp,post,Qwen,LLM,1
Secretaries,F,m,smp,post,LLaMA,LLM,1
Secretaries,F,m,smp,post,DeepSeek,LLM,1
Secretaries,F,f,smp,post,Google,NMT,1
Secretaries,F,f,smp,post,DeepL,NMT,1
Secretaries,F,f,smp,post,GPT5,LLM,1
Secretaries,F,f,smp,post,Claude,LLM,1
Secretaries,F,f,smp,post,Ministral,LLM,1
Secretaries,F,f,smp,post,Qwen,LLM,1
Secretaries,F,f,smp,post,LLaMA,LLM,1
Secretaries,F,f,smp,post,DeepSeek,LLM,1
Secretaries,F,m,cpx,post,Google,NMT,1
Secretaries,F,m,cpx,post,DeepL,NMT,1
Secretaries,F,m,cpx,post,GPT5,LLM,1
Secretaries,F,m,cpx,post,Claude,LLM,1
Secretaries,F,m,cpx,post,Ministral,LLM,0
Secretaries,F,m,cpx,post,Qwen,LLM,1
Secretaries,F,m,cpx,post,LLaMA,LLM,1
Secretaries,F,m,cpx,post,DeepSeek,LLM,0
Secretaries,F,f,cpx,post,Google,NMT,1
Secretaries,F,f,cpx,post,DeepL,NMT,1
Secretaries,F,f,cpx,post,GPT5,LLM,1
Secretaries,F,f,cpx,post,Claude,LLM,1
Secretaries,F,f,cpx,post,Ministral,LLM,1
Secretaries,F,f,cpx,post,Qwen,LLM,1
Secretaries,F,f,cpx,post,LLaMA,LLM,1
Secretaries,F,f,cpx,post,DeepSeek,LLM,1
